,date,MAX_AVG_LOAD,maxtempC,mintempC,avgtempC,totalprecipMM,weatherDesc,humidity,cloudcover,HeatIndexC,WindChillC,FeelsLikeC,windspeedKmph,winddirdegree,week_id,Weekday,is_weekend,residential_percent_change_from_baseline,workplaces_percent_change_from_baseline,transit_stations_percent_change_from_baseline,parks_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,retail_and_recreation_percent_change_from_baseline
171,2017-06-21,2337.5,32,20,25,0.1,Sunny,36,3,25,25,25,17,290,25.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,2017-06-22,2332.5,30,18,24,0.0,Sunny,32,0,23,24,23,15,308,25.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,2017-06-23,2185.0,30,17,24,0.0,Sunny,34,0,23,24,23,12,341,25.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
174,2017-06-24,2405.0,31,18,25,0.0,Sunny,36,0,25,25,25,11,253,25.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
175,2017-06-25,2110.0,34,20,27,0.0,Sunny,33,0,27,27,27,14,217,26.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,2017-06-26,2290.0,36,22,29,0.0,Sunny,29,0,28,29,28,10,217,26.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,2017-06-27,2445.0,36,23,29,0.0,Sunny,31,0,29,29,29,13,238,26.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,2017-06-28,2487.5,36,23,29,0.0,Sunny,25,0,28,29,28,11,318,26.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,2017-06-29,2570.0,35,23,28,0.0,Sunny,22,0,27,28,27,14,302,26.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,2017-06-30,2402.5,33,21,27,0.0,Sunny,24,0,26,27,26,16,320,26.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
181,2017-07-01,2925.0,34,21,28,0.0,Sunny,26,0,27,28,27,10,295,26.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
182,2017-07-02,3075.0,36,24,30,0.0,Sunny,26,0,29,30,29,14,321,27.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,2017-07-03,3125.0,37,25,31,0.0,Sunny,19,0,30,31,30,16,313,27.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,2017-07-04,3137.5,37,25,31,0.0,Sunny,19,3,29,31,29,14,313,27.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,2017-07-05,3060.0,36,24,29,0.0,Sunny,30,3,28,29,28,16,320,27.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,2017-07-06,2830.0,33,22,27,0.0,Sunny,42,0,27,27,27,19,306,27.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,2017-07-07,2425.0,32,20,25,0.0,Sunny,44,0,26,25,26,19,303,27.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
188,2017-07-08,2775.0,33,20,27,0.0,Sunny,36,2,26,27,26,15,317,27.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
189,2017-07-09,2817.5,33,21,27,0.0,Sunny,31,0,27,27,27,13,293,28.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,2017-07-10,2947.5,36,22,29,0.0,Sunny,27,6,28,29,28,16,220,28.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,2017-07-11,3085.0,38,24,31,0.0,Sunny,22,14,30,31,30,16,180,28.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,2017-07-12,3070.0,37,24,30,0.0,Sunny,27,0,30,30,30,14,252,28.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,2017-07-13,2985.0,35,23,29,0.0,Sunny,28,0,28,29,28,13,327,28.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,2017-07-14,2625.0,35,23,29,0.0,Sunny,24,0,28,29,28,11,318,28.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
195,2017-07-15,2955.0,35,23,29,0.0,Sunny,21,0,28,29,28,15,288,28.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
196,2017-07-16,3055.0,35,23,29,0.0,Sunny,16,0,28,29,28,11,330,29.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,2017-07-17,3165.0,37,23,30,0.0,Sunny,22,0,29,30,29,13,251,29.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,2017-07-18,3090.0,36,24,30,0.0,Sunny,26,0,29,30,29,14,314,29.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,2017-07-19,3005.0,35,22,29,0.0,Sunny,28,0,28,29,28,15,332,29.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,2017-07-20,2900.0,36,23,29,0.0,Sunny,35,3,29,29,29,9,210,29.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,2017-07-21,2660.0,37,24,30,0.0,Sunny,39,2,30,30,30,11,280,29.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
202,2017-07-22,2975.0,36,24,29,0.0,Sunny,38,1,29,29,29,12,305,29.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
203,2017-07-23,2947.5,36,24,30,0.0,Sunny,32,2,29,30,29,10,331,30.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,2017-07-24,3125.0,37,26,31,0.0,Sunny,33,21,31,31,31,10,255,30.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,2017-07-25,3130.0,37,26,31,0.0,Sunny,31,15,31,31,31,12,296,30.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,2017-07-26,3170.0,36,26,31,0.0,Partly cloudy,27,19,30,31,30,14,176,30.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,2017-07-27,3170.0,36,25,31,0.0,Sunny,29,8,30,31,30,14,324,30.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2017-07-28,2665.0,34,25,29,0.0,Sunny,33,1,28,29,28,19,319,30.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
209,2017-07-29,2805.0,33,23,27,0.0,Sunny,30,0,27,27,27,15,307,30.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
210,2017-07-30,2872.5,34,22,28,0.0,Sunny,32,0,27,28,27,8,240,31.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2017-07-31,3080.0,37,24,31,0.0,Sunny,31,2,30,31,30,11,236,31.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,2017-08-01,3095.0,38,25,31,0.0,Sunny,31,2,30,31,30,13,300,31.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,2017-08-02,2975.0,35,25,29,0.0,Sunny,25,2,28,29,28,15,304,31.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,2017-08-03,2845.0,34,24,29,0.0,Sunny,22,3,27,29,27,14,302,31.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,2017-08-04,2490.0,33,23,28,0.0,Sunny,26,0,27,28,27,13,312,31.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2017-08-05,2835.0,33,22,27,0.0,Sunny,26,0,27,27,27,13,311,31.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2017-08-06,2910.0,34,22,28,0.0,Sunny,26,0,27,28,27,9,326,32.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2017-08-07,2992.5,36,23,29,0.0,Sunny,31,0,29,29,29,12,213,32.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,2017-08-08,3115.0,37,24,30,0.0,Sunny,34,0,29,30,29,10,272,32.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,2017-08-09,3135.0,38,25,31,0.0,Sunny,34,7,31,31,31,10,226,32.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,2017-08-10,2972.5,36,25,30,0.0,Sunny,32,2,29,30,29,14,311,32.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2017-08-11,2627.5,35,24,30,0.0,Sunny,24,0,28,30,28,13,308,32.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
223,2017-08-12,2870.0,35,24,29,0.0,Sunny,35,0,28,29,28,13,302,32.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2017-08-13,2995.0,34,23,29,0.0,Sunny,25,0,28,29,28,13,293,33.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,2017-08-14,3015.0,34,24,29,0.0,Sunny,30,0,28,29,28,11,339,33.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,2017-08-15,2735.0,33,23,28,0.0,Sunny,39,0,28,28,28,11,319,33.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,2017-08-16,2932.5,34,22,28,0.0,Sunny,38,0,27,28,27,10,308,33.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,2017-08-17,2810.0,34,22,28,0.0,Sunny,35,0,27,28,27,12,291,33.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2017-08-18,2442.5,33,22,27,0.0,Sunny,39,7,27,27,27,12,311,33.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
230,2017-08-19,2775.0,35,24,29,0.0,Sunny,29,17,28,29,28,9,195,33.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2017-08-20,2905.0,35,25,30,0.0,Sunny,28,5,28,30,28,14,219,34.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,2017-08-21,2825.0,33,23,27,0.0,Sunny,35,2,27,27,27,17,311,34.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,2017-08-22,2755.0,32,21,26,0.0,Sunny,38,0,26,26,26,14,315,34.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,2017-08-23,2730.0,32,21,27,0.0,Sunny,35,0,27,27,27,11,260,34.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,2017-08-24,2755.0,34,22,28,0.0,Sunny,36,3,28,28,28,9,187,34.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,2017-08-25,2590.0,37,25,30,0.4,Sunny,35,9,30,30,30,10,178,34.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
237,2017-08-26,2865.0,37,25,30,0.0,Sunny,32,5,29,30,29,12,319,34.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
238,2017-08-27,2820.0,35,23,29,0.0,Sunny,25,2,28,29,28,11,326,35.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,2017-08-28,2785.0,34,23,28,0.0,Sunny,28,0,27,28,27,10,322,35.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,2017-08-29,2740.0,33,22,27,0.0,Sunny,29,0,27,27,27,10,327,35.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,2017-08-30,2660.0,33,22,27,0.0,Sunny,31,0,26,27,26,11,317,35.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,2017-08-31,2435.0,32,21,25,0.0,Sunny,31,0,25,25,25,14,314,35.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,2017-09-01,2100.0,30,19,24,0.0,Sunny,44,0,24,24,24,16,327,35.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
244,2017-09-02,2255.0,33,20,27,0.0,Sunny,37,0,26,27,26,11,189,35.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
245,2017-09-03,2487.5,35,23,29,0.0,Sunny,37,5,29,29,29,11,234,36.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,2017-09-04,2655.0,36,23,29,0.0,Sunny,40,6,29,29,29,10,284,36.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,2017-09-05,2870.0,35,23,29,0.0,Sunny,35,10,28,29,28,10,291,36.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,2017-09-06,2750.0,33,23,27,0.0,Sunny,34,3,26,27,26,13,313,36.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,2017-09-07,2640.0,30,20,25,0.0,Sunny,31,0,24,25,24,10,299,36.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,2017-09-08,2400.0,35,22,28,0.0,Sunny,25,0,27,28,27,9,156,36.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
251,2017-09-09,2960.0,36,25,30,0.0,Sunny,27,3,29,30,29,11,214,36.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
252,2017-09-10,3025.0,35,24,30,0.0,Sunny,29,0,29,30,29,8,301,37.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,2017-09-11,3025.0,36,25,30,0.0,Sunny,25,0,29,30,29,11,265,37.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,2017-09-12,3072.5,36,25,31,0.0,Sunny,16,0,29,31,29,9,162,37.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,2017-09-13,3055.0,36,24,30,0.0,Sunny,20,4,29,30,29,16,220,37.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,2017-09-14,3027.5,36,23,29,0.0,Sunny,31,3,28,29,28,14,218,37.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,2017-09-15,2565.0,32,22,26,0.0,Sunny,49,0,27,26,27,14,285,37.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2017-09-16,2710.0,30,19,24,0.0,Sunny,39,0,24,24,24,13,302,37.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
259,2017-09-17,2745.0,30,19,25,0.0,Sunny,35,0,24,25,24,7,283,38.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,2017-09-18,2740.0,31,20,25,0.0,Sunny,36,0,25,25,25,8,226,38.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,2017-09-19,2740.0,32,21,26,0.0,Sunny,38,0,26,26,26,12,281,38.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,2017-09-20,2637.5,29,20,24,0.0,Sunny,40,0,24,24,24,13,290,38.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,2017-09-21,2460.0,31,20,25,0.0,Sunny,26,0,24,25,24,13,327,38.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,2017-09-22,2347.5,31,21,26,0.0,Sunny,36,1,26,26,26,16,214,38.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
265,2017-09-23,2545.0,30,20,24,0.0,Sunny,45,1,25,24,25,15,212,38.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
266,2017-09-24,2530.0,28,18,22,0.0,Sunny,47,0,23,22,23,15,313,39.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,2017-09-25,2585.0,30,18,24,0.0,Sunny,40,3,24,24,24,8,233,39.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,2017-09-26,2550.0,29,19,24,0.0,Sunny,46,2,24,24,24,13,331,39.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,2017-09-27,2470.0,28,18,23,0.0,Sunny,40,0,22,23,22,10,333,39.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,2017-09-28,2415.0,28,18,22,0.0,Sunny,44,2,22,22,22,9,220,39.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,2017-09-29,2110.0,27,18,22,0.0,Sunny,47,1,21,22,22,14,319,39.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
272,2017-09-30,2390.0,26,16,21,0.0,Sunny,41,0,21,21,21,12,310,39.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
273,2017-10-01,2420.0,28,16,23,0.0,Sunny,29,0,22,23,22,8,239,40.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,2017-10-02,2507.5,30,19,25,0.0,Sunny,23,0,24,25,24,8,191,40.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,2017-10-03,2495.0,28,19,23,0.0,Sunny,45,0,23,23,23,13,320,40.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,2017-10-04,2442.5,27,16,21,0.0,Sunny,43,0,21,21,21,11,336,40.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,2017-10-05,2350.0,25,16,20,0.0,Sunny,49,1,20,20,20,12,324,40.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,2017-10-06,2085.0,20,17,18,0.0,Sunny,66,1,18,18,18,12,323,40.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
279,2017-10-07,2375.0,27,15,21,0.0,Sunny,38,1,21,21,21,8,297,40.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
280,2017-10-08,2400.0,26,19,22,0.0,Sunny,35,4,22,22,22,17,270,41.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,2017-10-09,2377.5,25,17,20,0.0,Sunny,49,4,20,20,20,14,290,41.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,2017-10-10,2325.0,24,14,19,0.0,Sunny,52,1,19,19,19,10,324,41.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,2017-10-11,2332.5,25,14,19,0.0,Sunny,42,2,20,19,19,7,154,41.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,2017-10-12,2295.0,26,16,20,0.0,Sunny,45,2,20,20,20,10,220,41.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,2017-10-13,2040.0,25,15,19,0.0,Sunny,47,1,20,19,19,10,316,41.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
286,2017-10-14,2290.0,24,14,18,0.0,Sunny,46,0,19,18,18,11,312,41.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
287,2017-10-15,2295.0,23,13,18,0.0,Sunny,42,0,18,18,18,8,175,42.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,2017-10-16,2322.5,22,14,17,0.0,Sunny,47,3,17,17,17,14,319,42.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,2017-10-17,2355.0,23,13,18,0.0,Sunny,45,4,18,17,17,15,259,42.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,2017-10-18,2335.0,26,15,21,0.0,Sunny,26,0,21,21,21,18,73,42.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,2017-10-19,2340.0,27,16,21,0.0,Sunny,23,0,21,21,21,8,182,42.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,2017-10-20,2115.0,26,16,20,0.0,Sunny,39,0,20,20,20,11,333,42.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
293,2017-10-21,2365.0,25,15,20,0.0,Sunny,48,1,20,20,20,8,315,42.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
294,2017-10-22,2315.0,24,15,19,0.0,Sunny,47,1,19,19,19,7,266,43.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,2017-10-23,2380.0,23,15,19,0.0,Sunny,45,1,19,19,19,8,217,43.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,2017-10-24,2367.5,24,14,19,0.0,Sunny,47,19,19,19,19,6,302,43.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,2017-10-25,2360.0,24,15,19,0.0,Sunny,44,1,19,19,19,7,188,43.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,2017-10-26,2285.0,26,15,20,0.0,Sunny,32,1,20,20,20,9,203,43.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,2017-10-27,2085.0,28,17,22,0.0,Sunny,27,2,21,22,22,8,305,43.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
300,2017-10-28,2350.0,24,17,19,0.0,Sunny,48,5,19,19,19,12,295,43.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
301,2017-10-29,2340.0,24,13,18,0.0,Sunny,41,2,18,18,18,8,218,44.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,2017-10-30,2375.0,21,13,17,0.0,Sunny,39,0,17,17,17,13,293,44.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,2017-10-31,2360.0,22,12,16,0.0,Sunny,47,0,16,16,16,6,261,44.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,2017-11-01,2367.5,21,12,16,0.0,Sunny,51,3,16,16,16,7,256,44.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,2017-11-02,2310.0,20,12,16,0.0,Sunny,49,4,16,15,15,8,259,44.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,2017-11-03,2130.0,19,11,15,0.0,Sunny,61,9,15,14,14,12,255,44.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
307,2017-11-04,2380.0,19,11,15,0.0,Sunny,50,4,15,15,15,7,144,44.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
308,2017-11-05,2362.5,22,12,16,0.0,Partly cloudy,42,25,16,16,16,10,195,45.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,2017-11-06,2385.0,20,10,15,0.0,Sunny,48,1,15,15,15,6,97,45.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,2017-11-07,2395.0,22,12,16,0.0,Sunny,50,6,17,16,16,7,123,45.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,2017-11-08,2417.5,20,13,16,0.0,Sunny,65,7,16,15,15,14,306,45.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,2017-11-09,2335.0,19,11,15,0.0,Sunny,63,7,15,14,14,10,257,45.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,2017-11-10,2140.0,19,11,15,0.0,Sunny,50,8,15,14,14,8,197,45.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
314,2017-11-11,2390.0,20,11,15,0.0,Sunny,29,3,15,15,15,10,43,45.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
315,2017-11-12,2410.0,24,13,18,0.0,Sunny,36,6,18,17,17,14,115,46.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,2017-11-13,2385.0,25,14,18,0.0,Sunny,34,2,18,18,18,10,195,46.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,2017-11-14,2375.0,23,14,17,0.0,Partly cloudy,23,36,17,17,17,8,313,46.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,2017-11-15,2360.0,22,11,17,0.0,Sunny,23,2,17,17,17,6,60,46.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,2017-11-16,2337.5,24,13,17,0.0,Sunny,25,48,17,17,17,7,111,46.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,2017-11-17,2117.5,25,14,19,0.0,Sunny,26,6,18,19,19,6,142,46.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
321,2017-11-18,2425.0,25,15,20,0.0,Overcast,29,64,20,20,20,8,241,46.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
322,2017-11-19,2350.0,21,14,17,0.6,Sunny,47,5,17,17,17,10,306,47.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,2017-11-20,2445.0,19,12,15,0.0,Sunny,58,6,15,14,14,11,302,47.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,2017-11-21,2640.0,16,10,12,0.2,Sunny,63,25,12,11,11,21,284,47.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,2017-11-22,2760.0,13,8,10,0.3,Sunny,68,25,10,7,7,20,290,47.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,2017-11-23,2780.0,13,6,9,0.0,Sunny,65,17,9,8,8,9,293,47.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,2017-11-24,2490.0,15,6,10,0.0,Sunny,55,7,10,10,10,6,117,47.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
328,2017-11-25,2695.0,17,8,12,0.0,Sunny,45,11,12,11,11,10,168,47.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
329,2017-11-26,2635.0,16,9,12,0.0,Sunny,45,4,12,11,11,11,306,48.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,2017-11-27,2645.0,15,8,11,0.0,Sunny,55,6,11,11,11,6,164,48.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,2017-11-28,2635.0,17,8,12,0.0,Sunny,48,4,12,12,12,7,207,48.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,2017-11-29,2592.5,17,9,12,0.0,Sunny,47,8,12,11,11,10,326,48.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,2017-11-30,2405.0,16,8,12,0.0,Sunny,54,4,12,11,11,11,51,48.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,2017-12-01,2340.0,17,9,12,0.0,Sunny,49,4,12,11,11,15,97,48.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
335,2017-12-02,2582.5,18,8,13,0.0,Sunny,51,0,13,12,12,11,122,48.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
336,2017-12-03,2555.0,19,9,13,0.0,Sunny,41,0,13,13,13,8,124,49.0,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,2017-12-04,2550.0,20,10,15,0.0,Sunny,39,4,15,14,14,9,154,49.0,Monday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,2017-12-05,2640.0,22,11,16,0.0,Overcast,39,68,16,15,15,12,245,49.0,Tuesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,2017-12-06,2855.0,13,7,11,0.1,Partly cloudy,70,42,11,7,7,28,284,49.0,Wednesday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,2017-12-07,2800.0,12,5,8,0.0,Sunny,61,10,8,5,5,18,304,49.0,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,2017-12-08,2607.5,12,4,8,0.0,Sunny,45,0,8,6,6,8,115,49.0,Friday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
342,2017-12-09,2870.0,15,5,9,0.0,Sunny,25,3,9,8,8,10,150,49.0,Saturday,1.0,0.0,0.0,0.0,0.0,0.0,0.0
